num_orders,rolling_mean
102,114.08333333333333
107,113.25
74,102.5
64,95.41666666666667
86,87.58333333333333
109,84.91666666666667
168,88.58333333333333
110,92.25
63,94.66666666666667
74,97.5
77,97.75
104,94.83333333333333
119,96.25
95,95.25
162,102.58333333333333
76,103.58333333333333
128,107.08333333333333
81,104.75
96,98.75
74,95.75
48,94.5
36,91.33333333333333
73,91.0
92,90.0
61,85.16666666666667
62,82.41666666666667
108,77.91666666666667
73,77.66666666666667
116,76.66666666666667
106,78.75
145,82.83333333333333
133,87.75
73,89.83333333333333
87,94.08333333333333
100,96.33333333333333
85,95.75
98,98.83333333333333
100,102.0
224,111.66666666666667
109,114.66666666666667
126,115.5
136,118.0
187,121.5
64,115.75
15,110.91666666666667
82,110.5
75,108.41666666666667
143,113.25
112,114.41666666666667
122,116.25
79,104.16666666666667
90,102.58333333333333
64,97.41666666666667
94,93.91666666666667
124,88.66666666666667
123,93.58333333333333
59,97.25
94,98.25
61,97.08333333333333
111,94.41666666666667
85,92.16666666666667
102,90.5
131,94.83333333333333
123,97.58333333333333
102,100.75
99,101.16666666666667
104,99.5
84,96.25
11,92.25
66,89.91666666666667
78,91.33333333333333
108,91.08333333333333
79,90.58333333333333
121,92.16666666666667
66,86.75
49,80.58333333333333
74,78.25
97,78.08333333333333
57,74.16666666666667
120,77.16666666666667
94,84.08333333333333
105,87.33333333333333
89,88.25
82,86.08333333333333
56,84.16666666666667
101,82.5
159,90.25
54,90.66666666666667
130,95.33333333333333
120,97.25
161,105.91666666666667
35,98.83333333333333
65,96.41666666666667
69,93.41666666666667
74,92.16666666666667
117,95.08333333333333
107,99.33333333333333
104,99.58333333333333
85,93.41666666666667
89,96.33333333333333
143,97.41666666666667
73,93.5
146,92.25
129,100.08333333333333
83,101.58333333333333
104,104.5
109,107.41666666666667
127,108.25
74,105.5
128,107.5
125,110.83333333333333
96,111.41666666666667
152,112.16666666666667
161,119.5
144,119.33333333333333
54,113.08333333333333
18,107.66666666666667
33,101.75
94,100.5
95,97.83333333333333
251,112.58333333333333
103,110.5
110,109.25
57,106.0
66,98.83333333333333
123,95.66666666666667
125,94.08333333333333
123,99.83333333333333
65,103.75
67,106.58333333333333
79,105.33333333333333
113,106.83333333333333
72,91.91666666666667
152,96.0
145,98.91666666666667
119,104.08333333333333
160,111.91666666666667
101,110.08333333333333
110,108.83333333333333
60,103.58333333333333
44,101.83333333333333
33,99.0
87,99.66666666666667
137,101.66666666666667
137,107.08333333333333
110,103.58333333333333
92,99.16666666666667
105,98.0
98,92.83333333333333
67,90.0
121,90.91666666666667
143,97.83333333333333
108,103.16666666666667
64,105.75
135,109.75
115,107.91666666666667
148,108.83333333333333
168,113.66666666666667
148,118.33333333333333
176,124.25
109,125.16666666666667
171,133.83333333333334
96,131.75
83,126.75
33,120.5
44,118.83333333333333
90,115.08333333333333
102,114.0
81,108.41666666666667
124,104.75
78,98.91666666666667
72,90.25
86,88.33333333333333
117,83.83333333333333
198,92.33333333333333
107,94.33333333333333
38,94.75
87,98.33333333333333
105,99.58333333333333
95,99.0
77,98.66666666666667
143,100.25
156,106.75
91,108.33333333333333
97,109.25
128,110.16666666666667
149,106.08333333333333
43,100.75
61,102.66666666666667
40,98.75
55,94.58333333333333
74,92.83333333333333
54,90.91666666666667
80,85.66666666666667
148,85.0
77,83.83333333333333
114,85.25
114,84.08333333333333
136,83.0
128,90.08333333333333
52,89.33333333333333
55,90.58333333333333
99,94.25
104,96.75
105,101.0
155,107.25
245,115.33333333333333
135,120.16666666666667
182,125.83333333333333
123,126.58333333333333
124,125.58333333333333
102,123.41666666666667
39,122.33333333333333
36,120.75
88,119.83333333333333
152,123.83333333333333
94,122.91666666666667
136,121.33333333333333
118,110.75
93,107.25
86,99.25
118,98.83333333333333
127,99.08333333333333
136,101.91666666666667
73,104.75
105,110.5
92,110.83333333333333
119,108.08333333333333
104,108.91666666666667
79,104.16666666666667
165,108.08333333333333
149,112.75
101,114.0
144,116.16666666666667
104,114.25
66,108.41666666666667
30,104.83333333333333
103,104.66666666666667
68,102.66666666666667
114,102.25
94,101.41666666666667
88,102.16666666666667
93,96.16666666666667
64,89.08333333333333
116,90.33333333333333
114,87.83333333333333
112,88.5
120,93.0
118,100.33333333333333
81,98.5
82,99.66666666666667
113,99.58333333333333
73,97.83333333333333
110,99.66666666666667
161,105.33333333333333
74,106.16666666666667
145,108.58333333333333
142,110.91666666666667
124,111.91666666666667
69,107.66666666666667
65,103.25
60,101.5
66,100.16666666666667
122,100.91666666666667
95,102.75
93,101.33333333333333
83,94.83333333333333
99,96.91666666666667
95,92.75
119,90.83333333333333
134,91.66666666666667
121,96.0
68,96.25
137,102.66666666666667
111,106.41666666666667
110,105.41666666666667
84,104.5
138,108.25
149,113.75
73,111.58333333333333
197,120.08333333333333
141,121.91666666666667
131,121.66666666666667
83,118.5
21,114.58333333333333
39,106.41666666666667
80,103.83333333333333
138,106.16666666666667
142,111.0
86,106.66666666666667
102,102.75
70,102.5
53,90.5
104,87.41666666666667
142,88.33333333333333
113,90.83333333333333
84,96.08333333333333
71,98.75
69,97.83333333333333
90,93.83333333333333
105,90.75
117,93.33333333333333
222,103.33333333333333
108,106.5
161,115.5
131,117.75
109,115.0
64,110.91666666666667
78,110.41666666666667
44,108.16666666666667
89,109.83333333333333
139,113.91666666666667
149,117.58333333333333
110,117.0
118,108.33333333333333
144,111.33333333333333
61,103.0
113,101.5
162,105.91666666666667
160,113.91666666666667
76,113.75
86,117.25
131,120.75
133,120.25
213,125.58333333333333
122,126.58333333333333
192,132.75
195,137.0
145,144.0
132,145.58333333333334
215,150.0
91,144.25
44,141.58333333333334
39,137.66666666666666
73,132.83333333333334
113,131.16666666666666
108,122.41666666666667
104,120.91666666666667
75,111.16666666666667
63,100.16666666666667
98,96.25
150,97.75
138,91.33333333333333
145,95.83333333333333
68,97.83333333333333
95,102.5
90,103.91666666666667
140,106.16666666666667
92,104.83333333333333
120,106.16666666666667
165,113.66666666666667
102,116.91666666666667
136,120.08333333333333
101,116.0
184,119.83333333333333
80,114.41666666666667
41,112.16666666666667
24,106.25
62,103.91666666666667
98,100.41666666666667
68,98.41666666666667
60,93.41666666666667
108,88.66666666666667
116,89.83333333333333
135,89.75
119,91.25
178,90.75
131,95.0
89,99.0
89,104.41666666666667
114,108.75
84,107.58333333333333
135,113.16666666666667
177,122.91666666666667
216,131.91666666666666
142,134.08333333333334
223,141.41666666666666
155,144.41666666666666
140,141.25
119,140.25
21,134.58333333333334
32,129.83333333333334
86,127.5
120,130.5
131,130.16666666666666
117,125.16666666666667
96,115.16666666666667
105,112.08333333333333
84,100.5
91,95.16666666666667
127,94.08333333333333
156,97.16666666666667
78,101.91666666666667
125,109.66666666666667
76,108.83333333333333
122,109.0
111,107.33333333333333
101,106.0
179,112.91666666666667
156,117.16666666666667
135,121.41666666666667
186,129.33333333333334
130,129.58333333333334
70,122.41666666666667
63,121.16666666666667
48,114.75
60,113.41666666666667
112,112.58333333333333
134,114.5
119,116.0
85,108.16666666666667
58,100.0
75,95.0
99,87.75
100,85.25
112,88.75
42,87.0
85,90.08333333333333
98,93.25
131,94.83333333333333
124,94.0
125,94.5
182,102.58333333333333
98,105.91666666666667
133,110.75
95,110.41666666666667
122,112.25
61,108.0
88,111.83333333333333
43,108.33333333333333
66,105.66666666666667
131,105.66666666666667
75,101.58333333333333
90,98.66666666666667
72,89.5
93,89.08333333333333
88,85.33333333333333
113,86.83333333333333
165,90.41666666666667
138,96.83333333333333
50,93.66666666666667
123,100.33333333333333
96,102.83333333333333
110,101.08333333333333
67,100.41666666666667
130,103.75
151,110.33333333333333
152,115.25
178,122.75
164,127.0
117,123.0
66,117.0
18,114.33333333333333
31,106.66666666666667
84,105.66666666666667
102,105.0
122,109.58333333333333
72,104.75
84,99.16666666666667
98,94.66666666666667
68,85.5
68,77.5
127,78.33333333333333
144,84.83333333333333
61,88.41666666666667
63,91.08333333333333
105,92.83333333333333
124,94.66666666666667
76,90.83333333333333
170,99.0
178,106.83333333333333
130,109.5
125,114.25
78,115.08333333333333
172,118.83333333333333
51,111.08333333333333
86,113.16666666666667
54,112.41666666666667
87,110.91666666666667
114,110.08333333333333
159,117.0
105,111.58333333333333
96,104.75
106,102.75
75,98.58333333333333
96,100.08333333333333
140,97.41666666666667
142,105.0
91,105.41666666666667
91,108.5
87,108.5
123,109.25
170,110.16666666666667
123,111.66666666666667
169,117.75
134,120.08333333333333
223,132.41666666666666
149,136.83333333333334
131,136.08333333333334
69,130.0
45,126.16666666666667
23,120.5
120,123.25
129,123.75
82,116.41666666666667
97,114.25
96,108.16666666666667
39,100.25
105,90.41666666666667
107,86.91666666666667
166,89.83333333333333
128,94.75
61,96.08333333333333
98,102.33333333333333
83,99.25
98,96.66666666666667
86,97.0
131,99.83333333333333
123,102.08333333333333
114,108.33333333333333
147,111.83333333333333
119,112.83333333333333
122,109.16666666666667
92,106.16666666666667
21,102.83333333333333
26,96.83333333333333
83,96.83333333333333
92,96.33333333333333
78,95.66666666666667
62,89.91666666666667
86,86.83333333333333
84,84.33333333333333
94,79.91666666666667
139,81.58333333333333
148,83.75
124,86.41666666666667
42,88.16666666666667
83,92.91666666666667
90,93.5
101,94.25
97,95.83333333333333
144,102.66666666666667
248,116.16666666666667
170,123.33333333333333
104,124.16666666666667
184,127.91666666666667
185,131.0
50,124.83333333333333
26,123.5
42,120.08333333333333
77,119.0
136,121.91666666666667
124,124.16666666666667
131,123.08333333333333
87,109.66666666666667
104,104.16666666666667
98,103.66666666666667
117,98.08333333333333
204,99.66666666666667
133,106.58333333333333
85,111.5
104,116.66666666666667
67,115.83333333333333
98,112.66666666666667
101,110.75
119,109.75
156,115.5
101,115.25
125,117.5
121,117.83333333333333
108,109.83333333333333
50,102.91666666666667
46,99.66666666666667
44,94.66666666666667
79,95.66666666666667
120,97.5
99,97.33333333333333
71,93.33333333333333
115,89.91666666666667
100,89.83333333333333
74,85.58333333333333
111,84.75
99,84.0
101,88.25
84,91.41666666666667
89,95.16666666666667
87,95.83333333333333
101,94.25
86,93.16666666666667
103,95.83333333333333
230,105.41666666666667
154,109.91666666666667
157,116.83333333333333
104,116.25
104,116.66666666666667
86,115.41666666666667
60,113.41666666666667
27,108.25
113,110.41666666666667
122,112.16666666666667
130,115.83333333333333
110,116.41666666666667
85,104.33333333333333
99,99.75
80,93.33333333333333
85,91.75
196,99.41666666666667
95,100.16666666666667
58,100.0
96,105.75
127,106.91666666666667
130,107.58333333333333
99,105.0
122,106.0
156,111.91666666666667
127,114.25
211,125.16666666666667
114,127.58333333333333
144,123.25
63,120.58333333333333
34,118.58333333333333
28,112.91666666666667
78,108.83333333333333
139,109.58333333333333
149,113.75
85,110.66666666666667
123,107.91666666666667
79,103.91666666666667
65,91.75
80,88.91666666666667
150,89.41666666666667
178,99.0
90,103.66666666666667
88,108.66666666666667
80,108.83333333333333
144,109.25
98,105.0
127,108.5
212,115.91666666666667
105,118.08333333333333
201,129.41666666666666
80,129.41666666666666
122,127.08333333333333
47,116.16666666666667
44,112.33333333333333
62,110.16666666666667
67,109.08333333333333
81,103.83333333333333
153,108.41666666666667
167,111.75
112,103.41666666666667
117,104.41666666666667
92,95.33333333333333
106,97.5
174,101.83333333333333
138,109.41666666666667
131,116.66666666666667
98,119.66666666666667
114,123.58333333333333
143,128.75
188,131.66666666666666
162,131.25
249,142.66666666666666
226,151.75
175,158.66666666666666
171,164.08333333333334
126,160.08333333333334
55,153.16666666666666
56,146.91666666666666
33,141.5
106,140.83333333333334
120,138.91666666666666
140,134.91666666666666
81,128.16666666666666
63,112.66666666666667
53,98.25
73,89.75
143,87.41666666666667
174,91.41666666666667
122,97.0
62,97.5
102,103.25
84,101.41666666666667
105,100.16666666666667
89,95.91666666666667
155,102.08333333333333
174,111.33333333333333
177,121.66666666666667
157,128.66666666666666
136,128.08333333333334
111,122.83333333333333
51,116.91666666666667
22,113.58333333333333
24,107.08333333333333
97,108.16666666666667
108,108.41666666666667
108,110.0
81,103.83333333333333
123,99.58333333333333
120,94.83333333333333
104,90.41666666666667
149,91.5
153,95.0
115,100.33333333333333
78,105.0
82,109.83333333333333
98,109.91666666666667
135,112.16666666666667
118,113.0
185,121.66666666666667
160,124.75
273,137.5
437,165.25
168,166.83333333333334
143,166.0
83,163.33333333333334
66,162.33333333333334
39,158.75
91,158.16666666666666
137,158.33333333333334
156,161.5
144,158.08333333333334
92,152.41666666666666
119,139.58333333333334
102,111.66666666666667
175,112.25
144,112.33333333333333
152,118.08333333333333
104,121.25
91,125.58333333333333
82,124.83333333333333
160,126.75
104,122.41666666666667
134,121.58333333333333
139,125.5
231,134.83333333333334
108,135.33333333333334
190,136.58333333333334
139,136.16666666666666
47,127.41666666666667
45,122.5
54,119.41666666666667
91,120.16666666666667
135,118.08333333333333
155,122.33333333333333
162,124.66666666666667
114,122.58333333333333
64,108.66666666666667
112,109.0
116,102.83333333333333
111,100.5
152,109.25
98,113.66666666666667
109,118.25
84,117.66666666666667
119,116.33333333333333
81,110.16666666666667
212,114.33333333333333
211,122.41666666666667
98,125.25
157,129.0
102,127.83333333333333
137,130.0
85,124.41666666666667
36,119.25
28,112.5
92,113.16666666666667
131,114.16666666666667
166,121.25
120,113.58333333333333
90,103.5
90,102.83333333333333
107,98.66666666666667
103,98.75
219,105.58333333333333
165,112.25
96,117.25
129,125.66666666666667
125,128.41666666666666
214,135.33333333333334
123,131.75
119,131.66666666666666
202,141.0
185,148.91666666666666
187,155.58333333333334
166,160.83333333333334
185,158.0
121,154.33333333333334
35,149.25
32,141.16666666666666
120,140.75
145,135.0
161,138.16666666666666
113,137.66666666666666
121,130.91666666666666
69,121.25
64,111.0
110,106.33333333333333
190,106.75
191,112.58333333333333
111,118.91666666666667
103,124.83333333333333
89,122.25
121,120.25
143,118.75
123,119.58333333333333
213,127.25
173,135.91666666666666
195,146.83333333333334
141,149.41666666666666
202,150.41666666666666
78,141.0
43,135.33333333333334
69,132.5
103,133.66666666666666
123,133.83333333333334
160,135.25
115,134.58333333333334
97,124.91666666666667
118,120.33333333333333
126,114.58333333333333
104,111.5
204,111.66666666666667
165,118.91666666666667
139,126.91666666666667
84,128.16666666666666
126,130.08333333333334
144,131.83333333333334
167,132.41666666666666
155,135.75
281,151.08333333333334
216,159.25
254,169.91666666666666
194,177.41666666666666
104,169.08333333333334
96,163.33333333333334
55,156.33333333333334
41,152.75
108,151.25
178,154.08333333333334
117,149.91666666666666
115,146.58333333333334
86,130.33333333333334
44,116.0
113,104.25
146,100.25
129,102.33333333333333
107,103.25
71,104.58333333333333
114,110.66666666666667
88,109.0
118,104.0
94,102.08333333333333
164,106.16666666666667
179,113.91666666666667
93,118.0
134,119.75
169,121.66666666666667
143,122.83333333333333
73,120.0
26,116.25
49,110.83333333333333
79,110.08333333333333
127,110.83333333333333
90,110.5
67,102.41666666666667
117,97.25
134,100.66666666666667
113,98.91666666666667
167,98.75
147,99.08333333333333
210,110.5
73,114.41666666666667
114,119.83333333333333
116,122.91666666666667
93,120.08333333333333
121,122.66666666666667
167,131.0
200,137.91666666666666
272,149.41666666666666
462,178.5
224,183.25
273,193.75
118,186.08333333333334
47,183.91666666666666
44,178.08333333333334
94,176.25
122,178.66666666666666
146,180.75
152,179.5
91,170.41666666666666
122,157.91666666666666
112,128.75
223,128.66666666666666
172,120.25
111,119.66666666666667
122,125.91666666666667
152,134.91666666666666
77,133.5
153,136.08333333333334
170,138.08333333333334
167,139.33333333333334
173,146.16666666666666
239,155.91666666666666
142,158.41666666666666
219,158.08333333333334
216,161.75
48,156.5
64,151.66666666666666
45,142.75
91,143.91666666666666
113,140.58333333333334
141,138.16666666666666
140,135.91666666666666
108,130.5
68,116.25
121,114.5
125,106.66666666666667
128,99.33333333333333
161,108.75
94,111.25
105,116.25
93,116.41666666666667
160,120.33333333333333
105,117.33333333333333
178,120.5
240,131.5
112,135.16666666666666
197,141.5
154,143.91666666666666
127,143.83333333333334
76,136.75
80,135.58333333333334
68,132.5
96,132.75
136,130.75
109,131.08333333333334
114,125.75
69,111.5
119,112.08333333333333
145,107.75
92,102.58333333333333
174,106.5
184,115.5
116,118.5
121,122.91666666666667
130,125.75
137,125.83333333333333
115,126.33333333333333
124,127.16666666666667
188,137.08333333333334
198,143.66666666666666
203,148.5
205,157.91666666666666
133,154.5
70,145.0
36,138.33333333333334
38,131.41666666666666
113,130.0
135,129.83333333333334
150,132.75
124,132.75
143,129.0
88,119.83333333333333
112,112.25
122,105.33333333333333
180,109.25
187,119.0
160,129.33333333333334
82,133.0
95,131.5
182,135.41666666666666
130,133.75
170,137.58333333333334
247,146.25
174,153.41666666666666
154,156.91666666666666
103,155.33333333333334
93,148.08333333333334
19,134.08333333333334
68,126.41666666666667
38,122.75
95,122.75
170,121.75
205,128.0
151,126.41666666666667
118,115.66666666666667
144,113.16666666666667
88,107.66666666666667
117,108.83333333333333
188,116.75
170,129.33333333333334
137,135.08333333333334
113,141.33333333333334
179,148.33333333333334
166,148.0
242,151.08333333333334
173,152.91666666666666
273,165.83333333333334
246,174.33333333333334
160,180.33333333333334
187,186.16666666666666
196,186.83333333333334
118,182.5
74,177.25
22,169.66666666666666
108,163.75
196,166.25
126,156.58333333333334
103,150.75
114,137.5
63,122.25
130,119.75
150,116.66666666666667
182,115.5
158,118.83333333333333
123,122.91666666666667
123,131.33333333333334
105,131.08333333333334
162,128.25
155,130.66666666666666
174,136.58333333333334
281,150.5
156,158.25
148,159.75
267,169.5
114,163.83333333333334
40,154.0
33,146.5
50,140.41666666666666
124,142.0
147,140.75
136,139.16666666666666
96,132.66666666666666
151,121.83333333333333
89,116.25
164,117.58333333333333
142,107.16666666666667
143,109.58333333333333
169,120.33333333333333
127,128.16666666666666
126,134.5
122,134.33333333333334
107,131.0
145,131.75
238,143.58333333333334
263,152.91666666666666
222,164.0
408,184.33333333333334
208,189.83333333333334
295,202.5
62,193.58333333333334
31,185.58333333333334
37,178.16666666666666
131,178.91666666666666
174,184.5
170,186.58333333333334
164,180.41666666666666
125,168.91666666666666
137,161.83333333333334
126,138.33333333333334
195,137.25
165,126.41666666666667
182,136.41666666666666
111,143.08333333333334
152,152.66666666666666
96,149.75
152,147.91666666666666
173,148.16666666666666
157,147.58333333333334
192,153.16666666666666
133,152.83333333333334
133,153.41666666666666
157,150.25
106,145.33333333333334
55,134.75
65,130.91666666666666
71,124.16666666666667
159,129.41666666666666
195,133.0
183,133.83333333333334
141,132.5
131,127.41666666666667
113,125.75
134,125.83333333333333
184,128.08333333333334
148,131.58333333333334
211,144.58333333333334
113,148.58333333333334
111,151.91666666666666
94,146.5
189,146.0
160,144.08333333333334
179,147.25
234,155.83333333333334
152,159.08333333333334
163,161.5
126,156.66666666666666
136,155.66666666666666
55,142.66666666666666
36,136.25
60,132.0
163,137.75
143,133.91666666666666
183,135.83333333333334
179,135.83333333333334
167,130.25
135,128.83333333333334
196,131.58333333333334
163,134.66666666666666
220,141.66666666666666
159,150.33333333333334
120,157.33333333333334
169,166.41666666666666
191,168.75
170,171.0
177,170.5
265,177.66666666666666
216,181.75
217,188.58333333333334
232,191.58333333333334
193,194.08333333333334
186,191.25
56,182.66666666666666
13,173.75
39,162.91666666666666
166,160.83333333333334
226,165.5
227,169.66666666666666
156,160.58333333333334
173,157.0
154,151.75
91,140.0
156,136.91666666666666
254,142.58333333333334
342,166.41666666666666
177,180.08333333333334
72,182.83333333333334
142,180.83333333333334
198,178.5
158,172.75
246,180.25
276,188.83333333333334
194,192.16666666666666
230,203.75
99,199.0
268,200.16666666666666
78,178.16666666666666
35,166.33333333333334
46,164.16666666666666
182,167.5
203,167.91666666666666
191,170.66666666666666
167,164.08333333333334
136,152.41666666666666
166,150.08333333333334
133,142.0
116,143.41666666666666
197,137.5
217,149.08333333333334
207,163.41666666666666
136,170.91666666666666
154,168.58333333333334
159,164.91666666666666
223,167.58333333333334
205,170.75
